Year,Age,Female Deaths,Male Deaths,Female Exposure,Male Exposure
1862,104,2.47,0.87,4.24,1.11
1862,105,1.44,0.28,2.04,0.19
1862,106,0.8,0,0.84,0
1862,107,0.25,0,0.17,0
1862,108,0,0,0,0
1862,109,0,0,0,0
1862,110+,0,0,0,0
1863,0,47382,60707,324641.94,332613.99
1863,1,21427,22640,289913.62,290926.17
1863,2,11363,11457,277605.81,279902.51
1863,3,7814,7902,265847.83,268153.86
1863,4,5570,5748,249444.81,250213.72
1863,5,4035.47,4182.1,240065.43,240676.4
1863,6,2965.69,3078.97,235145.8,235708.06
1863,7,2145.26,2228.62,235816.15,236230.61
1863,8,1574.17,1631.05,235057.98,235023.94
1863,9,1252.4,1286.25,230885.77,230559.58
1863,10,1143.41,1156.99,227532.95,226978.44
1863,11,1100.89,1094.24,223975.33,223236.98
1863,12,1088.29,1060.74,220525.86,219195.91
1863,13,1105.6,1056.5,216290.64,213892.33
1863,14,1152.83,1081.51,210627.05,208257.12
1863,15,1224.24,1131.45,205999.73,203695.34
1863,16,1296.9,1188.92,201914.37,199031.34
1863,17,1365.08,1249.6,199054.64,193829.05
1863,18,1428.78,1313.48,196380.25,189591.33
1863,19,1488,1380.56,193939.06,187212.38
1863,20,1541.09,1446.31,192076.15,185385.72
1863,21,1581.45,1492.57,191159.62,182464.8
1863,22,1607.39,1514.82,193730.87,177679.36
1863,23,1618.95,1513.04,193284.76,172705.04
1863,24,1616.11,1487.25,188425.87,168350.67
1863,25,1601.57,1442.81,183411.5,163884.63
1863,26,1586.18,1401.26,177603.51,158549.78
1863,27,1572.63,1367.98,171031.45,152042.71
1863,28,1560.91,1342.95,165222.46,146493.91
1863,29,1551.05,1326.19,161048.59,142948.18
1863,30,1543.02,1317.7,158007.47,140430.75
1863,31,1536.83,1317.46,155037.79,138450.64
1863,32,1532.49,1325.49,149955.65,135838.04
